EID,InvestorEID,SameProvince,Sharehold,InvestRegYear,InvestCloseYear
"53464635","516680011","0","0.67","2001",""
"652413401","1297142401","1","0.2","2007",""
"1245516728","1041509759","0","0.333","2014",""
"531367296","948806212","1","0.51","2009",""
"277907979","1339037407","1","0.1","2010",""
"670078277","1307199260","1","1","1996","2010"
"771989676","266778852","1","0.5","2014",""
"529579062","880232220","1","0.8","2013",""
"1127094368","258884681","0","0.02","2013",""
"907798502","1832862793","0","0.831","2011",""
"220600356","295620526","0","1","2004",""
"909758057","1052400403","1","0.7","2005",""
"23018773","903914733","0","0.2","2010",""
"635935620","521577709","1","0.333","2014",""
"402265623","1861704467","1","0.3","2015",""
"620107548","1018399568","1","1","1997",""
"1399483827","2084926640","0","0.51","2005",""
"1412118732","253725520","1","1","1992",""
"1432321956","245831349","0","0.95","2006",""
"96680581","1710483787","1","0.4","2011",""
"190672","1710483787","1","0.6","2011",""
"15924465","2100714982","0","1","2014",""
"313201875","237937178","1","1","2006",""
"1184188066","1047241242","1","1","2001",""
"811431464","916968065","1","0.275","2008",""
"756479954","534631041","1","0.45","2006",""
"1268192634","950968900","1","1","1993","2009"
"861208719","1387683260","1","0.2","2004","2008"
"732658981","615115041","1","0.867","1992",""
"1039792601","997452065","1","0.15","2009",""
"879907096","2105874143","1","0.94","2005","2009"
"777009162","646953188","1","0.5","2015",""
"399833139","1309361948","1","0.607","2006",""
"499872191","2074035996","0","1","2010",""
"228343096","1448363081","1","0.3","2002",""
"522796235","1822805934","0","1","2008",""
"638871907","2045194322","0","0.079","2014",""
"1010318648","523740397","1","0.995","2013",""
"476317640","1670751469","0","0.43","2009",""
"916719881","479110381","1","1","2009",""
"383159477","251562832","0","1","1993",""
"715123045","1712646475","1","1","2003","2009"
"766372329","2094983499","0","0.028","2000",""
"158340342","2102877670","1","0.75","2002",""
"175049176","235774490","1","0.9","2005",""
"381594983","911236582","1","0.01","2015",""
"266497687","528899558","0","1","2011",""
"1314347470","280404506","0","0.089","1992",""
"260708378","1717805636","0","1","2002",""
"759455290","1804593441","0","0.107","1999",""
"961785094","518008914","1","1","1997",""
"140607148","1820643246","0","0.51","2006",""
"80378882","1055969198","1","1","2008",""
"167500432","1438306222","0","0","2007","2008"
"493497305","1324577968","1","0.167","2009",""
"295197693","1396411216","0","0.25","2008",""
"1216372850","2089252016","0","0.16","2010",""
"160600363","531062246","0","0.5","2015",""
"907798502","921293441","0","0.757","2010",""
"1441952191","538956417","0","0.5","2014","2014"
"810644299","652684671","0","0.738","2008",""
"1054802698","955294276","1","1","1989",""
"1318938497","228452641","0","0.51","2014",""
"175623688","918558431","0","1","2000",""
"583654","931350300","0","1","2015",""
"990882911","886720284","1","1","2005",""
"1420699571","252396617","0","0.175","2014",""
"632158646","129940407","0","1","2011",""
"243249584","137834578","0","0.5","2001",""
"259618353","902508626","0","0.3","2007",""
"144467542","2049519698","1","0.3","1994","2012"
"1236807634","281238291","0","1","2009",""
"111839984","1438878544","0","0.1","2011","2012"
"260708378","276079130","0","0.5","1995","2002"
"472968113","276079130","0","0.5","1995","2002"
"1195830227","1680236006","0","1","2014",""
"555132944","923456129","1","0.3","2005",""
"874077696","957456964","1","0.041","2003",""
"3576239","575119940","1","0.91","2007",""
"442579533","1339793988","1","0.8","2002","2007"
"285230022","1730025183","1","0.022","2000",""
"1398991696","1730025183","1","0.052","2000",""
"367070789","608626977","1","0.5","2015",""
"379664095","1347688159","1","1","2009",""
"898175311","156047071","0","0.8","2005",""
"495005641","1057405156","1","1","2001",""
"482570881","89605916","0","0.753","2014",""
"660090240","1484372196","1","0.545","2014",""
"1144276790","487731282","0","1","1984",""
"956106499","105394258","0","0.1","2011","2013"
"1307993304","870068306","1","0.51","2011",""
"570947732","1078352659","0","1","2014",""
"1146711149","1642636525","0","0.167","2011","2014"
"914882808","696015635","1","0.7","2007",""
"666265209","1294300336","1","0.875","2014",""
"401797765","1044351824","1","0.15","2009",""
"865435506","1676637360","0","0.6","2011",""
"1003073933","271783605","1","0.933","2000",""
"844740183","308519450","1","0.333","1999",""
"1129098106","1647795686","0","0.01","2013",""
"282625022","891015809","0","0.6","2006",""
"1342450990","1874603391","0","1","2012",""
"266496404","81711745","0","0.7","2013",""
"1094296447","1413635516","0","0.282","2014",""
"982139555","266624444","1","0.745","2009",""
"1216372850","1689690692","0","0","2008",""
"1410813582","641067297","0","0.1","2012",""
"530763319","1023404321","1","0.05","1994","2007"
"460729728","1832708385","0","0.3","2015",""
"228874251","258730273","1","0.99","2009",""
"668026093","1068034337","1","0.9","2004","2012"
"1052529666","290568420","1","1","2011",""
"1416495150","1665746716","1","0.4","2005","2007"
"945229082","1848758190","0","0.2","2002",""
"1232723615","2063872082","1","0.99","2014",""
"1023708280","319410094","0","0.333","2014",""
"229630770","497788141","0","0.36","2011",""
"1386110596","1296463024","0","0.6","2000",""
"79506393","659852112","0","0.6","2001",""
"288745207","112716107","1","0.5","2014",""
"1163236435","885284326","0","0","2014",""
"665172170","502947302","0","0.9","1994",""
"1285834035","1657852545","0","0.1","2015",""
"1196213200","680799615","0","1","2015",""
"1259853610","1872440703","0","0.5","2011",""
"640561365","646798780","0","1","2006","2009"
"628341818","1838439868","0","0.25","2010","2012"
"425772219","1040103559","0","0.3","2005",""
"766456650","916211577","0","0.001","2013",""
"370268983","1467070599","1","0.133","2012",""
"78842196","1261812756","1","0","1999","2009"
"1067765947","1833619281","1","0.4","2000",""
"1275378544","1833619281","1","0.1","2000",""
"370245098","1451282257","1","0.49","2000","2006"
"484968392","1443388086","0","1","2014",""
"890082682","296377014","1","0.7","2004",""
"1441428167","296377014","1","0.3","2004",""
"1067984784","1311601933","0","1","2013",""
"1063342842","2076275981","0","0.6","2013",""
"540058592","1693938957","1","0.5","2014",""
"258545822","502297869","0","0.45","2014",""
"1016658428","254482008","1","0.5","2001",""
"438231752","636819032","0","0.99","2014",""
"951253175","2084170152","1","1","2013",""
"303521283","908317406","0","0.5","2014",""
"941671376","665660706","1","0.45","2009","2011"
"645135170","1706992289","1","0.5","2001",""
"1404478859","2097223484","0","0.8","2006",""
"914492172","1050732740","0","1","2008",""
"657895794","1300711289","1","1","2015",""
"518664304","109070201","0","0.667","1999","2002"
"500629001","265372652","1","0.201","1993",""
"874000492","1690942484","0","0.01","2015",""
"250848137","647709676","1","1","2012",""
"663671847","1457013740","0","0.1","2007",""
"641644406","507195567","0","0.167","2015",""
"1270808912","1271869615","0","1","2013",""
"2035366","889532591","1","0.5","2012",""
"1341113418","1449119569","1","1","2008",""
"528225214","1058888374","0","0.005","2015",""
"1433617608","1441225398","0","1","2014",""
"639142807","1868192438","0","0.51","2012",""
"196766342","931427597","0","0.2","2005","2008"
"1339644463","260213491","1","0.3","1999","2006"
"1086431348","642550515","1","1","2004",""
"631847546","130017704","0","0.995","2014","2015"
"52547344","137911875","1","1","1989","2009"
"1257833180","1436066237","0","1","2004","2009"
"25902291","1667259971","0","0.512","2013",""
"734017317","663498018","1","0.4","2003","2008"
"511809419","1326817953","0","0.8","2004",""
"436290634","517513889","1","0.143","2010",""
"1009798666","1003940036","0","1","2013",""
"1372480464","1813244100","1","0.1","2007","2014"
"1427759957","653441159","1","1","2015",""
"49358345","1302873977","0","0.98","2015",""
"1213436590","1462745223","1","0.9","2011",""
"234102805","1454851052","1","1","2012",""
"298656907","509358255","0","1","1984","2010"
"851646734","2083336367","0","0.5","2013",""
"855605639","899589450","1","1","1996",""
"1196213200","2080601357","0","0.11","2005","2006"
"727502211","640387827","0","1","2014",""
"466038047","632493656","0","0.01","2015",""
"951217174","132180392","0","1","2004",""
"247648311","140074563","0","0.7","2005",""
"890370301","912642782","0","0.51","2008",""
"515018305","1808346402","0","1","2015",""
"855605639","1677316830","0","0.2","2000",""
"1299769833","103338718","0","0.5","2007",""
"496812998","1009671519","0","0.018","2006",""
"312339088","519676577","0","0.01","1998",""
"160364508","1687373689","0","0.71","1999",""
"1269670060","261047276","0","0.49","2014",""
"930869796","1695267860","0","0.599","2015",""
"1127786655","643384300","0","0.5","2015",""
"1420059035","503626772","1","0.118","2005",""
"1012715672","503626772","1","0.124","2005",""
"415144230","121289748","1","0.6","1994",""
"1209762330","688014316","1","0.6","2004",""
"511933254","1276194991","0","0.01","2013",""
"1105354345","1062457169","1","0.585","2012","2013"
"148120742","289888950","0","0.1","2005",""
"436290634","1447529203","0","0.05","2001",""
"813838499","1708321192","1","0.434","2007",""
"3502923","630330968","0","1","2015",""
"1331782969","1325984168","0","0.5","2015",""
"127815","1281354152","1","1","1986","2006"
"444941324","1814077885","0","1","2015",""
"481024858","1049403837","0","0.125","2011",""
"125399447","1431740861","0","0.98","2010",""
"1168985742","914805470","0","0.3","2013",""
"399588111","532468446","1","1","2003",""
"512268172","1041509666","1","0","2015",""
"770992747","1850813730","1","1","2000",""
"922666173","999614660","1","0.35","2006","2008"
"1197089958","1808918724","1","0.15","2015",""
"1291261525","2103711548","1","0.3","2004",""
"1407670054","912070460","0","1","2015",""
"896202280","924862329","1","0.3","2010",""
"1266483738","880232313","0","1","2015",""
"728337501","1697430548","1","0.95","2014",""
"282757907","641221612","0","0.51","2005","2008"
"282924925","1450525676","1","0.35","1994",""
"1288395540","131346607","0","0.2","2011","2012"
"139481753","521577802","0","0.9","2015",""
"632158646","476947786","0","1","2011",""
"985819836","636062451","0","0.99","2015",""
"396522113","245831256","0","0.49","1996",""
"1143338840","518842792","0","0.05","2012",""
"482886963","909073987","1","0.2","1999","2007"
"1005349558","1421684002","1","0.05","1999",""
"396522113","1039346978","0","1","2008",""
"977281177","950968993","0","0.033","2015",""
"1127094368","623009119","0","0.02","2013",""
"505026499","524001953","1","0.396","2012",""
"780334998","997451972","1","1","2015",""
"570947732","1806756036","1","1","2008","2015"
"736222877","2105874236","0","0.9","2007",""
"927709413","1042081988","1","0.2","2001",""
"759455290","639058924","1","0.25","1984",""
"1159005955","683688940","1","0.9","2014",""
"42952811","1050237622","0","0.15","1996","2003"
"401148336","940078349","0","0.495","2013",""
"376579308","626005592","1","1","2001",""
"1249073859","521005480","0","0.51","2007",""
"658717754","1809752509","1","0.8","2010","2011"
"511933254","235774397","0","0.333","2012",""
"175623688","280404413","0","0.1","2014",""
"679701126","536793822","0","0.063","1997",""
"1426334692","1003183455","1","0.03","2007",""
"615536915","1343362876","1","0.22","2005",""
"949729509","1311524729","1","0.167","2014",""
"244598485","1027127431","1","1","2014",""
"427685355","262453383","0","1","2011",""
"1127094368","1828537324","1","0.014","2012",""
"182912744","135671983","1","0.66","2006","2007"
"1276423960","900346031","0","0.9","2012",""
"514106016","283400886","1","0.038","1999",""
"586086451","283400886","1","0.058","1999",""
"16038605","1857378998","0","0.6","2010",""
"286374570","1332472232","1","1","1999","2012"
"681610817","2105040451","0","0.489","2001",""
"1064655257","1799695650","0","0.75","2002","2006"
"1095594625","652684578","0","0.5","2014",""
"1407719582","1303630558","0","1","1992",""
"716278916","1035021602","1","0.6","2014",""
"1091330962","1037756612","0","1","2015",""
"7141138","1024964743","1","0.5","2013",""
"1285493971","1451931783","0","0.5","2010",""
"568635859","2086255636","0","0.07","2010",""
"927244765","2086255636","0","0.2","2010",""
"906725416","252396524","0","0.026","2015",""
"1018228498","512277524","0","0.7","2006","2009"
"609920562","1276951572","0","0.821","2013",""
"643155018","137834671","1","0.874","2001",""
"122489656","2094149807","0","0.3","2003","2012"
"64749517","1053806417","1","0.49","2003",""
"54416421","1292739914","1","0.8","1999","2011"
"163955786","1709077773","0","0.8","2013",""
"669357379","629574387","0","0.056","2008",""
"955448515","2099308968","0","1","2014",""
"379034854","1290004904","0","0.35","2014",""
"250884941","650521890","0","0.007","2011",""
"828285382","1305793246","0","1","2014",""
"476220667","1842162978","0","0.45","2014",""
"337119765","998858079","0","0.99","2015",""
"244091739","1339794081","1","0.5","2015",""
"1230191831","156047164","1","0.042","2014",""
"1127917726","89606009","0","0.51","2008","2010"
"402265852","1663584121","0","1","2013",""
"391408689","1671478292","0","0.05","2012",""
