"EID","CaseID","CaseDate","CaseAmount"
"270086987","60564410","2013年02月","5100"
"270086987","60493776","2013年02月","3900"
"270086987","60499690","2013年02月","5300"
"270086987","60549102","2013年02月","100"
"270086987","104470258","2015年05月","311200"
"270086987","60565157","2013年02月","3900"
"270086987","60549445","2013年02月","20500"
"270086987","60569914","2013年02月","4800"
"270086987","60547769","2013年02月","3900"
"270086987","60526021","2013年02月","36100"
"270086987","60565275","2013年02月","5400"
"270086987","60839494","2013年02月","14400"
"270086987","60839226","2013年02月","3600"
"270086987","60832925","2013年02月","4500"
"270086987","60549619","2013年02月","4300"
"270086987","60640053","2013年02月","3500"
"270086987","60839118","2013年02月","7900"
"270086987","60591671","2013年02月","400"
"270086987","60529571","2013年02月","4500"
"270086987","60838731","2013年02月","8900"
"270086987","60569893","2013年02月","3700"
"270086987","60569939","2013年02月","5000"
"270086987","60497682","2013年02月","3200"
"270086987","60832569","2013年02月","4700"
"270086987","60493385","2013年02月","5000"
"270086987","60526245","2013年02月","3800"
"270086987","60549713","2013年02月","9800"
"270086987","60592417","2013年02月","5400"
"270086987","60640284","2013年02月","3900"
"270086987","60528149","2013年02月","9700"
"270086987","60536884","2013年02月","4200"
"270086987","60568168","2013年02月","3700"
"270086987","60496011","2013年02月","5300"
"270086987","60639919","2013年02月","4500"
"270086987","60564534","2013年02月","3800"
"270086987","60549772","2013年02月","200"
"270086987","60549172","2013年02月","9700"
"270086987","60536167","2013年02月","4600"
"270086987","60838098","2013年02月","4200"
"270086987","60640160","2013年02月","3800"
"270086987","60639981","2013年02月","52000"
"270086987","60533944","2013年02月","4600"
"270086987","60528558","2013年02月","4800"
"270086987","60569870","2013年02月","3500"
"270086987","60537515","2013年02月","4100"
"270086987","60565628","2013年02月","5200"
"270086987","60569863","2013年02月","3900"
"270086987","60496354","2013年02月","10400"
"270086987","60549740","2013年02月","18000"
"270086987","60568288","2013年02月","4000"
"270086987","60526374","2013年02月","6400"
"270086987","60536394","2013年02月","40300"
"270086987","60835410","2013年02月","3900"
"270086987","60549366","2013年02月","53700"
"270086987","60640081","2013年02月","4500"
"270086987","60547922","2013年02月","4000"
"270086987","60537343","2013年02月","4400"
"270086987","60639963","2013年02月","5100"
"270086987","101821921","2015年05月","380000"
"270086987","60537555","2013年02月","4600"
"270086987","60526525","2013年02月","200"
"270086987","60537641","2013年02月","5200"
"270086987","60536603","2013年02月","4300"
"270086987","60569947","2013年02月","4600"
"270086987","60591831","2013年02月","5000"
"270086987","60593308","2013年02月","4300"
"270086987","60497771","2013年02月","3800"
"270086987","60833736","2013年02月","4600"
"270086987","60526453","2013年02月","5800"
"270086987","60549062","2013年02月","3500"
"270086987","60839001","2013年02月","21600"
"270086987","60529487","2013年02月","3500"
"270086987","60493457","2013年02月","5400"
"270086987","60526638","2013年02月","5300"
"270086987","60537263","2013年02月","3300"
"270086987","60592288","2013年02月","3600"
"270086987","60592695","2013年02月","3800"
"270086987","60640309","2013年02月","300"
"270086987","60640136","2013年02月","5100"
"270086987","60527421","2013年02月","2900"
"270086987","60640105","2013年02月","5300"
"270086987","60536285","2013年02月","4300"
"270086987","60549251","2013年02月","4300"
"270086987","60549683","2013年02月","4900"
"270086987","108836703","2014年12月","105300"
"270086987","107683829","2015年05月","380000"
"270086987","101489105","2015年05月","311200"
"270086987","97984004","2014年12月","105300"
"270086987","60536935","2013年02月","3700"
"270086987","60592844","2013年02月","2400"
"270086987","60537603","2013年02月","5300"
"270086987","60639946","2013年02月","1200"
"270086987","60529659","2013年02月","12300"
"270086987","60593132","2013年02月","3700"
"270086987","60592989","2013年02月","4100"
"270086987","60493487","2013年02月","3000"
"270086987","60497595","2013年02月","3800"
"270086987","60537817","2013年02月","4100"
"270086987","60569956","2013年02月","44900"
"270086987","60547723","2013年02月","4300"
"270086987","60569981","2013年02月","5400"
"270086987","60493738","2013年02月","4600"
"270086987","60537741","2013年02月","4900"
"270086987","60528764","2013年02月","4700"
"270086987","60529016","2013年02月","1800"
"270086987","60833633","2013年02月","14400"
"270086987","60832179","2013年02月","300"
"270086987","60549646","2013年02月","3600"
"270086987","60549142","2013年02月","3600"
"270086987","60537306","2013年02月","27100"
"270086987","60496156","2013年02月","3700"
"270086987","60536227","2013年02月","10100"
"270086987","60536504","2013年02月","3700"
"270086987","60569925","2013年02月","3500"
"270086987","60639906","2013年02月","5000"
"270086987","60549410","2013年02月","3800"
"270086987","60564282","2013年02月","7000"
"270086987","60499625","2013年02月","1100"
"270086987","60534155","2013年02月","4600"
"270086987","60526107","2013年02月","4600"
"270086987","60832714","2013年02月","4400"
"270086987","60536660","2013年02月","4000"
"270086987","60529198","2013年02月","3700"
"270086987","60834462","2013年02月","5100"
"270086987","60549015","2013年02月","5200"
"270086987","60496448","2013年02月","3700"
"270086987","60493693","2013年02月","4900"
"270086987","60499705","2013年02月","8100"
"270086987","60565388","2013年02月","4100"
"270086987","60537431","2013年02月","3400"
"270086987","60835149","2013年02月","4500"
"270086987","60534274","2013年02月","3900"
"270086987","60493829","2013年02月","3600"
"270086987","60529393","2013年02月","21000"
"270086987","60549593","2013年02月","107300"
"270086987","60567973","2013年02月","5300"
"270086987","60833855","2013年02月","5000"
"270086987","65488272","2013年02月","4100"
"270086987","60640192","2013年02月","4300"
"270086987","60569968","2013年02月","12300"
"270086987","60640255","2013年02月","7400"
"270086987","60838389","2013年02月","4600"
"270086987","60640231","2013年02月","4400"
"270086987","60537786","2013年02月","4700"
"270086987","60640002","2013年02月","4300"
"270086987","60569963","2013年02月","5500"
"270086987","60834632","2013年02月","4300"
"270086987","60526842","2013年02月","4000"
"270086987","60527586","2013年02月","200"
"270086987","60568090","2013年02月","1800"
"270086987","60536445","2013年02月","4100"
"270086987","60499591","2013年02月","4300"
"270086987","60547867","2013年02月","4900"
"270086987","60549802","2013年02月","5300"
"270086987","60537466","2013年02月","3700"
"270086987","60549838","2013年02月","3800"
"270086987","60838219","2013年02月","4700"
"270086987","60549211","2013年02月","3400"
"270086987","60549333","2013年02月","8400"
"270086987","60499675","2013年02月","3700"
"270086987","60526775","2013年02月","5900"
"270086987","60537384","2013年02月","5500"
"270086987","60526700","2013年02月","3600"
"270086987","60549297","2013年02月","38100"
"270086987","60833400","2013年02月","6600"
"560752284","104469639","2015年01月","16936900"
"560752284","60044685","2013年01月","17900"
"560752284","98070070","2015年01月","16936900"
"560752284","79942910","2013年12月","4455000"
"560752284","93818916","2014年12月","500000"
"560752284","101541998","2014年12月","0"
"560752284","73338555","2013年07月","314000"
"560752284","79942928","2013年12月","270000"
"560752284","109066758","2015年01月","16936900"
"560752284","93700377","2014年12月","31400"
"560752284","75073115","2014年02月","265100"
"560752284","92418531","2013年12月","4455000"
"560752284","97801718","2013年12月","270000"
"560752284","97983768","2014年12月","0"
"560752284","74999065","2013年12月","270000"
"560752284","75014286","2013年12月","4455000"
"560752284","61115293","2013年03月","37645900"
"196766342","108223906","2015年05月","1500000"
"196766342","105550198","2015年05月","1500000"
"196766342","101809951","2015年05月","1500000"
"478352630","91711278","2014年07月","251300"
"478352630","87368933","2014年07月","251300"
"255757493","73350299","2013年08月","4800"
"255757493","73350307","2013年08月","8000"
"255757493","61944143","2013年05月","1500"
"255757493","62155621","2013年06月","24300"
"664570705","87372000","2014年03月","674700"
"664570705","87372188","2014年07月","303500"
"664570705","87371985","2014年03月","437100"
"664570705","87372447","2014年09月","475900"
"664570705","87371989","2014年03月","310700"
"664570705","87372191","2014年07月","191500"
"664570705","87372013","2014年03月","390000"
"664570705","87372006","2014年03月","674700"
"664570705","87371992","2014年03月","418700"
"664570705","87371987","2014年03月","306100"
"664570705","100177040","2014年12月","576000"
"664570705","104980059","2015年07月","463900"
"664570705","87372445","2014年09月","309700"
"664570705","87372443","2014年09月","660400"
"664570705","87372440","2014年09月","600500"
"664570705","87372438","2014年09月","320500"
"664570705","87372027","2014年04月","723500"
"664570705","87372031","2014年04月","705600"
"664570705","87372016","2014年03月","274100"
"664570705","87372008","2014年03月","669100"
"664570705","87372002","2014年03月","399200"
"664570705","87371998","2014年03月","338400"
"664570705","87371996","2014年03月","342000"
"664570705","87372004","2014年03月","390000"
"664570705","87371994","2014年03月","564300"
"664570705","74997307","2014年01月","4200"
"664570705","62183270","2013年04月","796300"
"664570705","62158625","2013年06月","445600"
"664570705","44388817","2012年10月","443800"
"664570705","101304744","2015年05月","285400"
"664570705","101304716","2015年05月","427200"
"664570705","101304809","2015年05月","524500"
"664570705","76446381","2014年02月","1347100"
"664570705","101304699","2015年05月","425000"
"664570705","101304712","2015年05月","427200"
"664570705","91722218","2014年09月","600500"
"664570705","91722222","2014年09月","660400"
"664570705","101304689","2015年05月","427200"
